1151,-21.0
1152,-19.0
1153,-21.0
1154,-20.0
1155,-19.0
1156,-21.0
1157,-21.0
1158,-21.0
1159,-21.0
1160,-20.0
1161,-21.0
1162,-21.0
1163,-21.0
1164,-18.0
1165,-21.0
1166,-19.0
1167,-20.0
1168,-21.0
1169,-21.0
1170,-20.0
1171,-19.0
1172,-21.0
1173,-21.0
1174,-21.0
1175,-20.0
1176,-20.0
1177,-20.0
1178,-20.0
1179,-21.0
1180,-19.0
1181,-21.0
1182,-20.0
1183,-21.0
1184,-21.0
1185,-21.0
1186,-21.0
1187,-19.0
1188,-21.0
1189,-18.0
1190,-21.0
1191,-21.0
1192,-20.0
1193,-20.0
1194,-21.0
1195,-21.0
1196,-21.0
1197,-20.0
1198,-20.0
1199,-21.0
1200,-20.0
1201,-20.0
1202,-20.0
1203,-21.0
1204,-21.0
1205,-19.0
1206,-21.0
1207,-20.0
1208,-19.0
1209,-21.0
1210,-21.0
1211,-20.0
1212,-21.0
1213,-21.0
1214,-20.0
1215,-21.0
1216,-21.0
1217,-20.0
1218,-20.0
1219,-21.0
1220,-20.0
1221,-21.0
1222,-19.0
1223,-20.0
1224,-20.0
1225,-20.0
1226,-21.0
1227,-20.0
1228,-21.0
1229,-21.0
1230,-21.0
1231,-19.0
1232,-19.0
1233,-21.0
1234,-20.0
1235,-19.0
1236,-21.0
1237,-21.0
1238,-21.0
1239,-20.0
1240,-21.0
1241,-20.0
1242,-21.0
1243,-21.0
1244,-21.0
1245,-20.0
1246,-21.0
1247,-20.0
1248,-21.0
1249,-21.0
1250,-21.0
1251,-21.0
1252,-21.0
1253,-21.0
1254,-21.0
1255,-19.0
1256,-21.0
1257,-19.0
1258,-21.0
1259,-20.0
1260,-21.0
1261,-21.0
1262,-20.0
1263,-21.0
1264,-20.0
1265,-21.0
1266,-21.0
1267,-21.0
1268,-21.0
1269,-21.0
1270,-21.0
1271,-21.0
1272,-20.0
1273,-20.0
1274,-21.0
1275,-21.0
1276,-20.0
1277,-19.0
1278,-20.0
1279,-21.0
1280,-21.0
1281,-21.0
1282,-19.0
1283,-21.0
1284,-20.0
1285,-21.0
1286,-21.0
1287,-21.0
1288,-21.0
1289,-20.0
1290,-21.0
1291,-21.0
1292,-21.0
1293,-20.0
1294,-21.0
1295,-21.0
1296,-21.0
1297,-20.0
1298,-21.0
1299,-20.0
1300,-20.0
1301,-21.0
1302,-20.0
1303,-20.0
1304,-21.0
1305,-21.0
1306,-21.0
1307,-19.0
1308,-20.0
1309,-20.0
1310,-21.0
1311,-21.0
1312,-20.0
1313,-19.0
1314,-20.0
1315,-21.0
1316,-20.0
1317,-21.0
1318,-21.0
1319,-19.0
1320,-20.0
1321,-21.0
1322,-18.0
1323,-21.0
1324,-21.0
1325,-21.0
1326,-20.0
1327,-20.0
1328,-21.0
1329,-21.0
1330,-21.0
1331,-20.0
1332,-21.0
1333,-19.0
1334,-21.0
1335,-21.0
1336,-21.0
1337,-20.0
1338,-20.0
1339,-21.0
1340,-21.0
1341,-21.0
1342,-20.0
1343,-21.0
1344,-20.0
1345,-19.0
1346,-21.0
1347,-21.0
1348,-21.0
1349,-19.0
1350,-21.0
1351,-19.0
1352,-18.0
1353,-19.0
1354,-21.0
1355,-21.0
1356,-21.0
1357,-21.0
1358,-20.0
1359,-21.0
1360,-21.0
1361,-20.0
1362,-21.0
1363,-21.0
1364,-20.0
1365,-21.0
1366,-19.0
1367,-20.0
1368,-21.0
1369,-21.0
1370,-21.0
1371,-21.0
1372,-19.0
1373,-21.0
1374,-21.0
1375,-20.0
1376,-21.0
1377,-21.0
1378,-21.0
1379,-21.0
1380,-21.0
1381,-19.0
1382,-20.0
1383,-20.0
1384,-21.0
1385,-21.0
1386,-20.0
1387,-21.0
1388,-21.0
1389,-20.0
1390,-21.0
1391,-20.0
1392,-21.0
1393,-20.0
1394,-20.0
1395,-21.0
1396,-21.0
1397,-20.0
1398,-19.0
1399,-21.0
1400,-21.0
1401,-19.0
1402,-20.0
1403,-21.0
1404,-21.0
1405,-21.0
1406,-21.0
1407,-21.0
1408,-20.0
1409,-21.0
1410,-20.0
1411,-20.0
1412,-21.0
1413,-21.0
1414,-20.0
1415,-21.0
1416,-21.0
1417,-21.0
1418,-21.0
1419,-20.0
1420,-21.0
1421,-21.0
1422,-21.0
1423,-21.0
1424,-21.0
1425,-20.0
1426,-21.0
1427,-20.0
1428,-21.0
1429,-21.0
1430,-21.0
1431,-20.0
1432,-20.0
1433,-20.0
1434,-21.0
1435,-20.0
1436,-21.0
1437,-21.0
1438,-19.0
1439,-20.0
1440,-20.0
1441,-21.0
1442,-20.0
1443,-20.0
1444,-20.0
1445,-21.0
1446,-21.0
1447,-19.0
