episodes	DQV	Dueling-DQV-1st	Dueling-DQV-2nd	Dueling-DQV-3rd
1154	16.728631145658277	-18.176900319115624	14.782008513239047	11.907551712642116
1155	16.9827673363746	-18.32178869023524	14.630421779981155	12.801148073176222
1156	17.161774680560224	-18.45764028447211	14.294686401355793	13.645523977179758
1157	17.233081382046187	-18.564617329127934	13.808103588863565	14.35573160646868
1158	17.188463019529944	-18.636165495894375	13.24728414253428	14.92306736062675
1159	17.04460370218493	-18.670158924447858	12.721664978352534	15.383896974045586
1160	16.832197615520474	-18.659424607064416	12.345360822229532	15.776424554757519
1161	16.58038129800476	-18.59165195123981	12.201243566693272	16.11156155746795
1162	16.304434861104944	-18.460941428138565	12.312329773868735	16.37369416947669
1163	16.005789003524544	-18.28086170074237	12.635722061879683	16.533530610074436
1164	15.681535657847853	-18.087331448791858	13.078402140756332	16.564968660702405
1165	15.339124156997702	-17.92687275188113	13.526865013055591	16.451064507623165
1166	15.006068668805142	-17.83720547306226	13.876957615323565	16.192500919190614
1167	14.730217712679053	-17.830562904049188	14.05538244046238	15.807821600883466
1168	14.56550143417092	-17.88807131677231	14.032564033570017	15.33471454344108
1169	14.550941408216229	-17.9644491458551	13.828679434576456	14.821402008290722
1170	14.691545944845018	-18.000259293228336	13.508219048762383	14.311824268259972
1171	14.953825244692489	-17.939178195421615	13.160596542965882	13.834365020007139
1172	15.277619278885643	-17.74670374565737	12.866492240142154	13.399736798558994
1173	15.597530123760292	-17.42613688116319	12.66656959091795	13.013856151813116
1174	15.862810977156451	-17.026918613998347	12.548392025679524	12.696235132786079
1175	16.049781089913818	-16.637977645991363	12.46188012734514	12.49116824761025
1176	16.164366738159472	-16.363659965524427	12.35098940234778	12.458884255541717
1177	16.235305895582236	-16.28578879586931	12.185441613772475	12.645320824356048
1178	16.29829466812618	-16.430674910728175	11.971975595703418	13.04597881493457
1179	16.3772361629966	-16.757992214445704	11.747335273489387	13.591434822448036
1180	16.470575667938682	-17.179083795793275	11.559488569775217	14.170144932921925
1181	16.55339890342394	-17.59357218605085	11.454427631393077	14.675208421564108
1182	16.59276619004253	-17.923796218272543	11.471761417709331	15.046553861358516
1183	16.567426393066203	-18.13313967227141	11.642572156474246	15.280423703135316
1184	16.476773846026244	-18.22466260225064	11.976829920504393	15.408143928679749
1185	16.33607777327362	-18.229078889060148	12.447288588539076	15.46230574198604
1186	16.164186049533328	-18.18820641177134	12.980426566051184	15.457257590909883
1187	15.977334474110144	-18.140492987493612	13.473661255135571	15.388260481754534
1188	15.791707065806296	-18.111637922791125	13.832112979183254	15.24910113200058
1189	15.631242503846956	-18.110394025018447	14.006380528320049	15.047281488302389
1190	15.528563523579823	-18.131054734342044	14.00868274087296	14.812817679531317
1191	15.515022326021086	-18.159842314506463	13.900025311782715	14.59319041306222
1192	15.603619491014314	-18.181270190745632	13.760311790401278	14.44273547815269
1193	15.778641644487152	-18.182207167870036	13.658195289976039	14.405304773952297
1194	15.99943404127935	-18.154525127395832	13.633640589791584	14.50271752629892
1195	16.21802839580984	-18.094914615534055	13.69511870146054	14.728488317785521
1196	16.40049978753748	-18.003905834441657	13.82337266445487	15.05034971606521
1197	16.5379012100684	-17.887507619757987	13.981567996028359	15.419702957241114
1198	16.642277695832167	-17.761019270046788	14.128196265227958	15.785004551285752
1199	16.73114212195069	-17.652831770652295	14.236885673637751	16.106690718494082
1200	16.813468781815963	-17.600752611248435	14.312042796043388	16.368435131567367
1201	16.886730016848624	-17.639510902993255	14.39235957503513	16.575751141241287
1202	16.94618766101096	-17.78109485091465	14.534388678885321	16.742606324002352
1203	16.995191905941603	-18.000793030716974	14.77846007539912	16.87445613988659
1204	17.04530697124492	-18.238437392530795	15.115412961655586	16.95898173946826
1205	17.10537135841436	-18.416748956285232	15.479073959035812	16.972772997095092
1206	17.167172711682603	-18.46749710618516	15.77086669098185	16.900441521171853
1207	17.203025495073504	-18.355634927380585	15.903723656364578	16.745340718896372
1208	17.17784819392274	-18.090774602519303	15.838923902407592	16.525469235661102
1209	17.07029241549773	-17.725754965812143	15.593196485423887	16.25396789107208
1210	16.88628694261227	-17.34259367962477	15.218890655021333	15.921350166012587
1211	16.659877318542854	-17.03084288686354	14.77789492355475	15.496358288120053
1212	16.440185707650386	-16.862728079303015	14.32603505238477	14.948705696726329
1213	16.272335746983593	-16.874216134477333	13.913524462095138	14.280326864075404
1214	16.18137400942343	-17.06139819433274	13.591067070675168	13.548040690969374
1215	16.166001511738216	-17.38953007712549	13.40640098614181	12.862284426601214
1216	16.20316065480041	-17.80843068515193	13.392096640553499	12.359019378506055
1217	16.259477488856955	-18.26444653870228	13.550263334300531	12.156186314982083
1218	16.303714615318764	-18.704067182602117	13.844388335660657	12.309426431151177
1219	16.314451931568087	-19.07738479624894	14.203206080091514	12.78777654093204
1220	16.2833403198689	-19.34456450306969	14.534395534221773	13.480523697015379
1221	16.216932487439653	-19.48504263140147	14.745871951875642	14.232772586406256
1222	16.13765175957889	-19.503389027279656	14.769007228819175	14.896564302428235
1223	16.081176490051345	-19.427245833927273	14.5794691517123	15.375725778666306
1224	16.087073265223633	-19.295657665989967	14.205756583365554	15.649510120917714
1225	16.182096873025394	-19.145371189812654	13.722799187906366	15.769471641286582
1226	16.365005285063237	-19.000043212821133	13.226513878041523	15.83147904996979
1227	16.60114767916729	-18.868803985708375	12.800169692714384	15.933932175562678
1228	16.83444936370425	-18.749245570828982	12.49031236522752	16.135293510437112
1229	17.00986259168124	-18.635982658879655	12.30198562663558	16.432293272522244
1230	17.094726507812776	-18.528999296415403	12.2127627920556	16.767063880620242
1231	17.087392645373317	-18.439566028654568	12.195273796465681	17.05906345047516
1232	17.00934869985915	-18.389249995886367	12.234293958653886	17.24298881823556
1233	16.89045689626247	-18.401249952825033	12.326630588708978	17.288472299640976
1234	16.758388391125877	-18.486087945058372	12.471733201375296	17.19842605424428
1235	16.63695443450277	-18.62858849926216	12.65796586300624	16.994061924416275
1236	16.54761326081448	-18.786687176543403	12.859673307812098	16.701665512194932
1237	16.507841268597485	-18.901718143671957	13.044626830000924	16.351404566800404
1238	16.524617237679074	-18.917612748814072	13.189570348077378	15.982326049195613
1239	16.588371541096244	-18.79768566837611	13.290718994146951	15.643353617830682
1240	16.674891441147533	-18.533879106681127	13.36382632430832	15.383302274653175
1241	16.75436252958039	-18.147669618280137	13.434579125788826	15.232373969710942
1242	16.8019589070798	-17.687689597948122	13.52415997554097	15.185099681181553
1243	16.802092998820186	-17.22459517885961	13.638248347823875	15.196964426922364
1244	16.746017855843874	-16.840620268725296	13.76319625104919	15.197488458050941
1245	16.62718607240164	-16.61175651809928	13.870442663971264	15.119550847926144
1246	16.441589133301463	-16.58550712894504	13.923587660160104	14.932530359491473
1247	16.19510126511703	-16.76194051249697	13.886672209350333	14.661910996154633
1248	15.911576001305079	-17.08976396561209	13.730388394178593	14.3833080579107
1249	15.63206655212125	-17.482788328757284	13.44025472587909	14.191350612746596
1250	15.403164458527174	-17.849148435337963	13.02502662312203	14.157279801114498
1251	15.260346035202351	-18.120880433832067	12.519652351203664	14.29810786929433
1252	15.218559888648672	-18.267269514590915	11.974682364193978	14.570740422844276
1253	15.27393695441712	-18.289590701142888	11.43958729594925	14.889949129319387
1254	15.413229508118354	-18.20482489718701	10.952559698839162	15.157163734003518
1255	15.621598415650833	-18.03290956119043	10.543633508623596	15.285619557258656
1256	15.881392319862332	-17.794416577701018	10.243512152013858	15.218265395516855
1257	16.166375335910512	-17.515976873322497	10.080896769095641	14.940257592577467
1258	16.439499353943205	-17.232742187511572	10.069486761291278	14.486730522179961
1259	16.66192270320338	-16.984180822495524	10.194566613078388	13.939981277236617
1260	16.811496956989604	-16.803395263595135	10.417981018819589	13.409536847632197
1261	16.89813018265624	-16.704967540439945	10.699555521878144	12.99933711413923
1262	16.964106606826817	-16.680759421609558	11.016322795658875	12.775558043220961
1263	17.06570149571394	-16.704188038313372	11.361463721521165	12.755062770190015
1264	17.243048949543383	-16.743594179742267	11.72886450225824	12.916034429652145
1265	17.49496842112635	-16.779134675159042	12.097289188594686	13.21878992296807
1266	17.774361801122275	-16.811785808939028	12.43022534130585	13.620714004921544
1267	18.006829177802974	-16.858123007255774	12.692699171757162	14.078842463430398
1268	18.12320909004142	-16.932892544458635	12.873254187580693	14.548685177596791
1269	18.088766439479528	-17.03158922175815	12.993629350606959	14.986967948588472
1270	17.914614895450413	-17.127179673011586	13.097705850853664	15.358334025805096
1271	17.648371256146362	-17.18310323156774	13.222988067961111	15.641232453732897
1272	17.35174125913309	-17.175458952203705	13.370336739728277	15.832318427653476
1273	17.076738666860912	-17.107142578169885	13.49415024211812	15.947783700172268
1274	16.852451673274505	-17.007084650420744	13.52460365055946	16.021441975362173
1275	16.6833786768191	-16.916415186709614	13.40892959198751	16.096894518763033
1276	16.557601179943667	-16.870763748417254	13.150465031319765	16.209681755469592
1277	16.45837316015609	-16.889292684633023	12.81927209273982	16.367773725507263
1278	16.37511603368317	-16.971425902848868	12.526069894099486	16.542716500378884
1279	16.309421839865873	-17.10111977292542	12.376015680538124	16.677926765315625
1280	16.272217166879056	-17.252746457846087	12.424221804013488	16.715071708830877
1281	16.273798073629067	-17.398186792715727	12.655814762752776	16.622384411922944
1282	16.311976658661496	-17.512467622570984	12.995376902594199	16.4141691681307
1283	16.368562570615612	-17.581017208427127	13.336923111373437	16.15143129254021
1284	16.418728915531112	-17.602905314388657	13.57742132360816	15.923066870620037
1285	16.44865215357084	-17.59054831848261	13.643635105307718	15.816691549866349
1286	16.46682923396924	-17.56232753756639	13.506895322853024	15.885857606891275
1287	16.49835384217653	-17.533633310739944	13.18679339172085	16.129614519180063
1288	16.564805477834277	-17.511515805788584	12.745821474002563	16.492399278122893
1289	16.665699344058154	-17.495286576823933	12.269110838078795	16.885952965864078
1290	16.77589088352062	-17.480382623161216	11.840634230085804	17.22380275558494
1291	16.85937410535463	-17.462356228872114	11.52222059689433	17.450049757118798
1292	16.887687368716357	-17.44002800696643	11.347504787318224	17.549914768271147
1293	16.849282462141783	-17.418585593504243	11.325100625351507	17.54037302137983
1294	16.747986119463064	-17.411898446178437	11.444202302952903	17.450994581461828
1295	16.597515690609406	-17.441405287630985	11.673200416808733	17.308917343019996
1296	16.419720487545863	-17.527979379029496	11.959681919122369	17.134832106329657
1297	16.24637830644076	-17.67930005246504	12.238989834818451	16.948802025448813
1298	16.11679827214639	-17.88316591849977	12.454197780123353	16.77669662163942
1299	16.069229478949573	-18.111995565604776	12.573056185673597	16.644930505025293
1300	16.127257683111864	-18.337807747737983	12.595728151441726	16.566713648948465
1301	16.289603255396447	-18.546103355535344	12.549116653747486	16.531193704369638
1302	16.528244290572317	-18.738568808381523	12.473452310987824	16.505932677116455
1303	16.79734487038175	-18.92376614320899	12.40884965555854	16.453860084652508
1304	17.04823667481112	-19.102774229332972	12.383734899107253	16.352791125317125
1305	17.24297340640799	-19.26194680264311	12.404681082850757	16.202870053683867
1306	17.360469292595834	-19.375971669099414	12.450914770341834	16.020057798321233
1307	17.3928916619345	-19.421102263782117	12.481708920617436	15.82330869448685
1308	17.337345817685033	-19.387596456798683	12.45469502767275	15.628009813202127
1309	17.191656192015618	-19.286879996037538	12.3456925913655	15.449537418481457
1310	16.95730741315257	-19.148974225886494	12.15698019411656	15.307369739172893
1311	16.647144049015743	-19.012087956286692	11.908610259795537	15.22413179252062
1312	16.291469794678747	-18.907230125310118	11.624971135717303	15.213398371112353
1313	15.934891847286135	-18.845068103815642	11.326298974037945	15.265364624400139
1314	15.626614109062505	-18.81026985474704	11.035676112698582	15.344169482135637
1315	15.407088679205229	-18.766862393154017	10.788965999818924	15.398467132156359
1316	15.297900090650241	-18.673503261755208	10.635617588222093	15.382040060790766
1317	15.29691514075782	-18.500924658716777	10.621111288466729	15.269962397770893
1318	15.37851047212579	-18.246282391019665	10.761243510022084	15.065507759044403
1319	15.500037385805335	-17.93659377730746	11.024964183069457	14.797798816811147
1320	15.613705295987655	-17.619445026247455	11.340441030572581	14.517171744622807
1321	15.683617988547129	-17.345222829438875	11.623822720627341	14.287614009196364
1322	15.69967231765566	-17.14804263665894	11.815636442698167	14.17301813907781
1323	15.680943071676296	-17.036714325676215	11.903917539160025	14.216452234262832
1324	15.662553732504948	-16.99933020138594	11.925307310001973	14.422636935601773
1325	15.675061995863025	-17.016709048774032	11.94432800539143	14.75159791615688
1326	15.728813413905895	-17.073501783584213	12.02564437347316	15.131989566513512
1327	15.814189051395605	-17.160300832390732	12.211805031198612	15.485872088592199
1328	15.913800457534727	-17.267636989223274	12.5068661617046	15.753730578124838
1329	16.01498845425395	-17.380370704450193	12.868227588393772	15.909736151917496
1330	16.112645569614237	-17.476256573642388	13.213543890400679	15.966847460572163
1331	16.20242246014089	-17.53065713848173	13.446781721345967	15.969734649971414
1332	16.274711168336502	-17.524108387683047	13.497001048047135	15.977623414427592
1333	16.31559112668814	-17.450282749094917	13.35268304739309	16.039261980936246
1334	16.312372948756348	-17.321305619386074	13.069506328992691	16.170214407516866
1335	16.258195811853735	-17.166957687290335	12.74727181084307	16.346333274068343
1336	16.153738807201215	-17.029248622000186	12.489329787891355	16.517744605906216
1337	16.00724690240762	-16.95058443933568	12.364905576748452	16.636746931554534
1338	15.83540318325188	-16.960047752538124	12.39059500365729	16.682433515830972
1339	15.661059568619507	-17.061727979107925	12.532478579265916	16.66609484889639
1340	15.507096542560827	-17.232577751006794	12.723361425492655	16.62114243260197
1341	15.386053340358044	-17.430553584368653	12.890456882065203	16.580487211113848
1342	15.293391671269681	-17.61170530096158	12.985380995056328	16.557393755668755
1343	15.21288032222374	-17.744641985428917	13.00582381726677	16.534524728628085
1344	15.131552361889524	-17.816060671589533	12.993932042475544	16.467037703227263
1345	15.055698803485202	-17.824504991481607	13.008468050422653	16.302032212349868
1346	15.01334483238985	-17.771616676542955	13.086486711609886	16.006962724822486
1347	15.042462358948507	-17.660366204472393	13.21994016338817	15.59160620767139
1348	15.16964147048572	-17.501633664244075	13.362492466241482	15.107512490664167
1349	15.393166379238917	-17.321913996551277	13.460477614601366	14.62247444349292
1350	15.678394437646483	-17.161808413366614	13.488472722804122	14.189221606149223
1351	15.966177085863915	-17.06381095346984	13.464950376900596	13.828871086090555
1352	16.19118358354791	-17.05568502970122	13.439119571316134	13.539773076396605
1353	16.30403439369687	-17.13970161208986	13.45877801125026	13.315502024374798
1354	16.291199829050928	-17.292994028239473	13.54033966291916	13.149636396197112
1355	16.183620107507878	-17.4791108739016	13.659593799240339	13.025535695432469
1356	16.047165616800093	-17.662116035164892	13.76790376632024	12.910547816356726
1357	15.954935630431958	-17.815392303678728	13.82575978320559	12.772590410165567
1358	15.952503072144493	-17.9239565521621	13.832003053589174	12.615573583549965
1359	16.03528433351839	-17.98314234526165	13.832274740565744	12.502270991988969
1360	16.151782871672765	-18.000300929998136	13.899182898499934	12.536216166434363
1361	16.230365490213693	-17.996603326597	14.094608508795993	12.80353990328709
1362	16.21458752445568	-18.005411875082004	14.432861620994517	13.313669772927406
1363	16.088457055382285	-18.0603790764128	14.866462860624672	13.976762362761258
1364	15.880185491063665	-18.17825168390886	15.301886577943668	14.636960334498045
1365	15.645744483111931	-18.34389336834338	15.64019389074542	15.134855886944074
1366	15.444263372907658	-18.510589970707848	15.819646451209028	15.36780116666777
1367	15.317337803539521	-18.61601092206434	15.83477135127307	15.318902933180347
1368	15.27926090199579	-18.60916239408881	15.722766478844573	15.051355695221186
1369	15.320246779544782	-18.47301655980076	15.52997381572315	14.67960408158604
1370	15.417961306589639	-18.233654979845294	15.281157152852067	14.331087494637405
1371	15.551384586637441	-17.949143837412382	14.974125160917797	14.116163257194925
1372	15.710230884885883	-17.6864733160958	14.598639195179762	14.108678981165667
1373	15.896472488217002	-17.497623782761714	14.159293223608808	14.337763415736642
1374	16.11804893659935	-17.40805133144112	13.685912821666243	14.783452764715909
1375	16.378535069512054	-17.41987162207617	13.225871994125164	15.377361473330964
1376	16.66865388158632	-17.52352271840435	12.82798638316079	16.011525456234377
1377	16.9635182770036	-17.705659740993497	12.5310693238958	16.562078836729327
1378	17.227600920339054	-17.949152041152114	12.360002905530951	16.923878691489428
1379	17.425314901802775	-18.229678593245076	12.325472452577019	17.041259502240212
1380	17.534142527943942	-18.514664221958565	12.423844585581586	16.92016455200986
1381	17.552600099193015	-18.769368943824972	12.63603622635905	16.61817086182683
1382	17.499592375724156	-18.96532113755346	12.928189933472684	16.221451263261898
1383	17.4046266002801	-19.086547547172717	13.25602124188968	15.82058250409024
1384	17.29327260110772	-19.13065699623344	13.572128513706263	15.492382658682722
1385	17.175507816927585	-19.106109892447876	13.832350114967777	15.289136458572647
1386	17.045011074475816	-19.028991785856157	14.002165791085776	15.234083926956002
1387	16.887625227721315	-18.920894606069602	14.063242556250723	15.321943358144907
1388	16.695070747965474	-18.809104870816686	14.02071939214549	15.525923793406914
1389	16.47352561050031	-18.723426771059522	13.907513134642073	15.806633797006803
1390	16.239585297027205	-18.68743480010046	13.778728689400289	16.12276508222317
1391	16.00924296699383	-18.706437560308967	13.692634172457778	16.441017950105742
1392	15.788463642764867	-18.76025511864899	13.686559848427981	16.74336165034007
1393	15.575760038767156	-18.809228832890305	13.757301582106097	17.028610795331204
1394	15.375433574240397	-18.814187094840563	13.861281897030018	17.305409042897317
1395	15.208808146186561	-18.757986282625954	13.935144962190193	17.57812345082777
1396	15.111379408691866	-18.655257681183002	13.91859539288587	17.83529171017478
1397	15.11503972856872	-18.542319472103806	13.770413895037654	18.048725839257543
1398	15.227000953928718	-18.455335945414163	13.47533758712844	18.183351615340634
1399	15.421869985407197	-18.410639453756396	13.049612175158643	18.21026237647634
1400	15.653614172011356	-18.399146068784283	12.54671544508027	18.11446989188673
1401	15.87842127927676	-18.396056986642062	12.0548384500021	17.897192479269904
1402	16.072594416927533	-18.37815637061868	11.672521072590232	17.572256736696787
1403	16.23370889253847	-18.337047129045736	11.47056661627317	17.16497231235537
1404	16.369068228203176	-18.28074094402404	11.46156889537916	16.711891897330073
1405	16.48136712883099	-18.22613508979503	11.59772939874442	16.257265765180243
1406	16.563603676682106	-18.1873493725735	11.79993179284394	15.842527391962577
1407	16.603556164659498	-18.17212345737129	11.995746797980685	15.49352932435823
1408	16.59359498509464	-18.18500825343417	12.145933921043188	15.213437264584927
1409	16.53765296821561	-18.233535669568553	12.248774786302501	14.98918217374844
1410	16.45098929655524	-18.326805581450806	12.32814294340209	14.807511397364811
1411	16.35374523329322	-18.466081768378828	12.414869016390481	14.667534226695102
1412	16.26376951107257	-18.635299309070703	12.525515695389895	14.578740294635955
1413	16.189286224405876	-18.79987018178863	12.64777714117682	14.542445062167452
1414	16.126061659387545	-18.918217307326294	12.740829336825191	14.535316123502842
1415	16.06085263127236	-18.95778272191401	12.754521176340797	14.508529346204858
1416	15.978847102655111	-18.90628150888775	12.658701982646678	14.407874786924943
1417	15.873900528876	-18.77204551136854	12.46189482572386	14.203615610010152
1418	15.755813448095065	-18.576919223699495	12.206599291013646	13.912584970490482
1419	15.650247508754367	-18.347455866670117	11.937642039087901	13.600322053477187
1420	15.59225652348181	-18.10683679402413	11.6675382843061	13.36183750570433
1421	15.614498534780036	-17.869820951207195	11.365111139484812	13.286733845113648
1422	15.734808554550014	-17.640416334268078	10.974519635490854	13.422169020093332
1423	15.948922770431192	-17.41570948116987	10.453794662472863	13.747265286447057
1424	16.230496825646462	-17.19386901520013	9.804779086757899	14.176473003009269
1425	16.54042828267613	-16.982683913083882	9.072093214210865	14.593541865621884
1426	16.840296458516256	-16.80108486417975	8.31984389462864	14.902593504550364
1427	17.102912982535297	-16.67136080035263	7.604832332864412	15.069099210798885
1428	17.315948855279707	-16.607428409231687	6.9712573555043065	15.126905070228732
1429	17.477621449526595	-16.608282096165453	6.463511610339001	15.150497228850986
1430	17.590944670605822	-16.659006241700418	6.137353028607675	15.210353410283203
1431	17.660607798608833	-16.738720968674706	6.045666294842281	15.340293492992608
1432	17.69348552476353	-16.82603075292044	6.203867445812374	15.531793952188911
1433	17.700445707862055	-16.901057499782798	6.560873506059323	15.752043957500838
1434	17.69439085067756	-16.944127614002596	7.004519580832084	15.967444351643104
1435	17.68511818950434	-16.937493354317272	7.405827161188757	16.153967785978793
1436	17.67284868201453	-16.87122288813712	7.677997513569645	16.29548132791668
1437	17.6468530346819	-16.75282049909375	7.811840787642376	16.378507291189912
1438	17.591593928797927	-16.61309844324934	7.869573295276366	16.398756435605307
1439	17.498177161120857	-16.50109582749312	7.944298830835388	16.37161566796982
1440	17.373694377541028	-16.465728335405228	8.115531954104497	16.334173588408436
1441	17.23986802086113	-16.533182731843006	8.421834371870945	16.33014708203425
1442	17.12199129294907	-16.693542692887863	8.853588243925168	16.38111701571175
1443	17.03360287136017	-16.90467280412301	9.359354032013309	16.466462529042225
1444	16.96868822968094	-17.110156136199542	9.860148931288165	16.526035050547872
1445	16.9054662251223	-17.263126792232136	10.264744366828833	16.487336030196943
1446	16.81765935833503	-17.342489267552857	10.492087687674825	16.300415215321735
1447	16.687383498457713	-17.360127080739083	10.495903464402122	15.96518141671189
1448	16.512971678009045	-17.35281466581536	10.282214868809993	15.53724192994422
1449	16.313108752936394	-17.365685843867308	9.908383891558119	15.111702379939139
1450	16.12298626022223	-17.430123572005016	9.467440731017783	14.789208013483186
1451	15.984136255945494	-17.547616136437394	9.055496210149192	14.63778030874425
1452	15.928281707873973	-17.688278708229323	8.745945996485611	14.664631128051402
1453	15.962057905692241	-17.805688769868834	8.572374036345733	14.81291155994236
1454	16.0634593608527	-17.858960922812795	8.525830442525212	14.984240611282896
1455	16.192521634073522	-17.83240202989751	8.562268457204805	15.078717927975658
1456	16.310809329072903	-17.741676775543908	8.618187003297905	15.030987408665899
1457	16.39639999186303	-17.62279714582403	8.628895516329539	14.830224473045881
1458	16.44618677239634	-17.509375862248525	8.54820600428132	14.516401960093555
1459	16.46720479848588	-17.4115855280912	8.366738077314148	14.156701120343866
1460	16.463855652518507	-17.311465437384108	8.119253216714828	13.812186539910382
1461	16.431048496720784	-17.180073832353013	7.872492872769606	13.510689322508501
1462	16.357893656463336	-17.005321325635528	7.699693703093969	13.240893939817768
1463	16.240830708169888	-16.810031127882006	7.643361456867233	12.972403644480265
1464	16.09688131537186	-16.646737563084194	7.694151893530294	12.692960712927125
1465	15.96856172459432	-16.572317070786784	7.7887345931524905	12.439129038002253
1466	15.911397923110485	-16.61917262420865	7.836590504539297	12.29241550848085
1467	15.969557635263321	-16.780171455525853	7.756838092401967	12.345601672406325
1468	16.151881069398573	-17.01133657990052	7.510325298165999	12.654313870136207
1469	16.42318942327608	-17.25154408613317	7.113062303917923	13.20629565168051
1470	16.716934654085726	-17.446896072632942	6.633958650766062	13.919326648209047
1471	16.96216269002082	-17.569722873586702	6.178376541612273	14.667430748345527
1472	17.109598366527184	-17.62115194418884	5.86328713088462	15.322229853319817
1473	17.148054334541246	-17.61992721244919	5.783356874450837	15.796097600033322
1474	17.104361687760584	-17.584569453133636	5.9773722046142055	16.065890640344207
1475	17.031249566342858	-17.523447198318213	6.406855603018993	16.17153158216476
1476	16.985335674918034	-17.43850727448237	6.966639729786727	16.187461780655795
1477	17.00549023344355	-17.335495373760924	7.524974017305805	16.186861551232603
1478	17.10100651083104	-17.227907015955516	7.978930722215129	16.21691909663467
1479	17.25341684197072	-17.132145946380327	8.298963334889551	16.294726858884825
1480	17.43024428291432	-17.05586244157	8.536446961037832	16.41511816148684
1481	17.599764392550874	-16.99105015806021	8.78958585906944	16.560507362078337
1482	17.739088754653405	-16.91930072394227	9.144697189090769	16.7054217894267
1483	17.8345200578239	-16.823382717436935	9.625198581071249	16.822478936643783
1484	17.878234063265197	-16.70006612095874	10.180336966504038	16.89101538188017
1485	17.86686383501045	-16.566535778214565	10.718259220056897	16.90587584168972
1486	17.802820783734205	-16.45441024447769	11.158517962764664	16.878355073317543
1487	17.694905539425672	-16.392979842194098	11.466460580663332	16.829116839304724
1488	17.558519242302378	-16.390228302341413	11.65463768956193	16.77829335515556
1489	17.413596590005426	-16.4245203839896	11.755899947030718	16.739533537925332
1490	17.280655736984176	-16.456900093013434	11.799427948767644	16.71915771516695
1491	17.178652046443453			
1492	17.121026809836273			
1493	17.115590297640725			
1494	17.165060759905415			
1495	17.266338196623508			
1496	17.40788077834922			
1497	17.565941546309364			
1498	17.704915577801557			
1499	17.78695124769068			
