episodes	DQV	DQV-Max	DQN	DDQN
780	51.40714888403568	46.43242018262963	34.063889442050794	37.80288593254436
781	51.01639373270383	45.9494466350616	34.988445239004946	39.064416071001745
782	50.641624209211855	45.284809937095275	35.80094336764533	39.48598055110733
783	50.44019026251583	44.651294984274166	36.5321201688795	39.04701896045792
784	50.43593405727005	44.211893190054575	37.245323784732065	37.93885082161389
785	50.533074363730535	44.009027790145595	37.998732019056725	36.547854014377826
786	50.59085224812665	43.955747777645215	38.830140834147045	35.38439547061123
787	50.51518952067236	43.88886328693754	39.74909043505155	34.93135373994019
788	50.31868452060727	43.643869410717485	40.72169219025388	35.45698909064931
789	50.11006632931665	43.12071808542667	41.65623161138509	36.893133965064514
790	50.01668453826642	42.32604602437153	42.40346374853378	38.86278598574267
791	50.09729544992959	41.37231184309542	42.79994738671014	40.85278398029877
792	50.30221498992632	40.444078604304025	42.73260735943015	42.43758282862941
793	50.51515862614484	39.72661134353918	42.19637956588747	43.422693222519314
794	50.64162439122677	39.32428461665447	41.29810886685755	43.85105902458638
795	50.667254633920095	39.20898091018397	40.212303385025514	43.890060418670856
796	50.649181427072875	39.238693922064506	39.11922805869379	43.69798490339329
797	50.660388080669335	39.23908763214233	38.160338308401585	43.348544276389674
798	50.74041294516991	39.108671277671284	37.42785171014723	42.84252603281122
799	50.886033135661485	38.87328566920261	36.97570685016515	42.18738272003601
800	51.069359094593416	38.65905641170465	36.827411181080976	41.47353382622062
801	51.25938133949863	38.59827799250975	36.97899663776263	40.87416801722104
802	51.42608318097414	38.744675919630694	37.398258520512584	40.57383389041135
803	51.53303191176997	39.04621842828122	38.01626028628952	40.6600160012825
804	51.52954433589068	39.39999869461708	38.73294097593835	41.05608798511482
805	51.35474897932494	39.736673101086474	39.430235980861134	41.53985015557531
806	50.96212909591869	40.077831066375175	40.00680863631656	41.83237934174513
807	50.34591378756532	40.51650896297242	40.40459991164194	41.71137197812199
808	49.55098147781794	41.13894868984713	40.619617148035935	41.09486043323659
809	48.6669513886788	41.935969003910685	40.67928690814657	40.05224630165943
810	47.804031421879124	42.77781213330038	40.60790499679077	38.77213431160657
811	47.06370946526671	43.463817637707336	40.4099124630346	37.49901332989772
812	46.528407619471345	43.82009279271957	40.0965948645506	36.468055090414865
813	46.25854739551336	43.78125510698212	39.72611427265398	35.84034762626119
814	46.28943333000624	43.415548679606154	39.42077243438392	35.6625564193959
815	46.62024785985874	42.89522915129353	39.33415382554251	35.87283837972674
816	47.20678114846615	42.444308608934136	39.585403201562926	36.354598307262606
817	47.974923579452664	42.287927552125176	40.19987796878712	37.006939180088494
818	48.836938309342756	42.602262766075064	41.091961610873916	37.78125950963875
819	49.700881839511226	43.45344664086547	42.09771908948334	38.65657085536267
820	50.468553234770006	44.740230685840146	43.034816090643226	39.584473218249485
821	51.028106968357676	46.183127859189284	43.76100662722298	40.456582720160554
822	51.26131002199516	47.40202478581599	44.20364946176361	41.120253713520995
823	51.08031778912995	48.05900363346092	44.34540150099485	41.432442033177594
824	50.478233472221376	47.9993411174438	44.18481126016907	41.30710348698216
825	49.560046735928466	47.296387703010716	43.69896893832671	40.73680791690302
826	48.538015291085316	46.19606531709389	42.83627872109901	39.81014317714559
827	47.6662732592263	44.995587382368385	41.559764222106466	38.703528348554286
828	47.15193723619295	43.94285767472115	39.91618838220761	37.66074001739736
829	47.09366211061648	43.17762086555978	38.07450030568919	36.90028108196134
830	47.47882080428497	42.720315248365196	36.29133047307265	36.50487176112893
831	48.22493836573763	42.484190667100776	34.806709879403066	36.354896293412935
832	49.228672220836245	42.318645107815975	33.74333768954279	36.17761251737922
833	50.39055033621048	42.08607262523343	33.07264226442753	35.70547926653143
834	51.60511886184052	41.744055285901744	32.680273304185256	34.85240697148829
835	52.747987735027145	41.381953313653355	32.47919776296199	33.78909727501409
836	53.68043108021557	41.18536896097669	32.48188299623139	32.88108696748871
837	54.26594137083141	41.33359524430759	32.7797724334974	32.52784330437266
838	54.40470164013422	41.8999530864154	33.4590977049888	32.999953823308594
839	54.0551931357301	42.79850940966902	34.51242317714265	34.34183765273933
840	53.243626782572576	43.81388317416457	35.81504480225138	36.35199897177083
841	52.05221021596447	44.679722380418525	37.16138850036994	38.624921009754644
842	50.60644811909226	45.17594522274427	38.337023459154295	40.64532105035041
843	49.06768794572663	45.205661537544245	39.18036941200098	41.91815467412493
844	47.63201163797336	44.81666563321912	39.622792896228155	42.11794289128939
845	46.52219260716263	44.166853519892335	39.70628011912085	41.19248986142601
846	45.961450321124936	43.451677755082855	39.57922687394209	39.367958025581366
847	46.11964368271236	42.82326803566565	39.45186480769444	37.062850397327225
848	47.04897262170216	42.33743172347359	39.52693848075401	34.748902073221124
849	48.64869396207094	41.94783170691102	39.906405229181544	32.82415792782072
850	50.68115484492645	41.5439371648583	40.53821248506874	31.542800543478055
851	52.83036415147205	41.008025687078245	41.22420549419131	30.98671390185194
852	54.7768396459372	40.27582250694248	41.69346444863661	31.084025254589747
853	56.259541769776064	39.37460970642071	41.71647376633671	31.642025085669108
854	57.10408364582847	38.4274807533703	41.20235391015982	32.41747909646058
855	57.2340124250386	37.61578373631738	40.24469144394308	33.198779426704206
856	56.67967035905714	37.11592023929096	39.09601635398136	33.879176652889825
857	55.58366888232021	37.02937293650521	38.082304819478644	34.475736265231646
858	54.18893619870792	37.34461991430574	37.49732972797668	35.08456533918701
859	52.78154566691504	37.94855288387791	37.50627657750803	35.80043914302175
860	51.611389568822545	38.67056156710952	38.09793003489884	36.65180831176859
861	50.81678527088711	39.34859392134018	39.105005012059415	37.59226648556672
862	50.40446904653152	39.876233150326314	40.28141761037992	38.53050926036793
863	50.28760925144762	40.217540352968996	41.40114384316118	39.37792177040245
864	50.35951625095482	40.37866875377715	42.33172106546401	40.0691300169965
865	50.54123183201201	40.356117963336864	43.04328529169142	40.57413794545401
866	50.78449109286707	40.10860021590702	43.558912577977814	40.90422551771101
867	51.03659522059501	39.58130637790721	43.878640967387874	41.10540405394396
868	51.222899996796095	38.78081182279777	43.93586314256681	41.23312670948822
869	51.272855590781475	37.83604735879381	43.61911263978503	41.296191405398496
870	51.17193499379695	36.98072991799455	42.8446560186769	41.2236081204014
871	50.97077504005208	36.4565415791188	41.6361163707372	40.89420556715677
872	50.74228275343091	36.40043999082427	40.15810495562582	40.22599666253549
873	50.50814585448016	36.795724924112044	38.68431125911816	39.26966934022152
874	50.208165795446405	37.50820845539149	37.52643742294286	38.230982927439165
875	49.74369225367856	38.36882947104057	36.93501552544521	37.37957315475354
876	49.0611001304263	39.24474285677268	37.011099746548375	36.902241501999654
877	48.21574537794309	40.06720776122814	37.6472107834056	36.79411566831851
878	47.366928901712996	40.82419350012222	38.53411276930524	36.87673824815171
879	46.72757597809176	41.54161206330063	39.26491301586483	36.92988726540718
880	46.49166004089458	42.26358498605885	39.5066506346696	36.847402575284505
881	46.772487440493336	43.02510696295608	39.160569586735704	36.70555110953283
882	47.55831779340189	43.81143592779128	38.41589788004687	36.69630508883959
883	48.70288090123815	44.5286275842501	37.649298200428575	36.97010932894835
884	49.9696671474212	45.01024506637936	37.22518238409103	37.521114298902624
885	51.10292977690752	45.07956586433356	37.317723812895935	38.18079494595895
886	51.91421336087272	44.63471105740808	37.85030192519849	38.715394914307254
887	52.31900174800752	43.72269569649414	38.57467848513966	38.95160000732042
888	52.31845564702635	42.54760191468705	39.22910379044632	38.830597290285354
889	51.945552436116046	41.41209651842154	39.67365974682643	38.392312354500554
890	51.22383423703117	40.618979922006204	39.932253055376904	37.72688095628335
891	50.17401213440465	40.37783511672469	40.13448388103508	36.950260876761874
892	48.86155207330016	40.747184191405374	40.41382518360433	36.20889002166563
893	47.43600360832785	41.64098697008302	40.82714011476447	35.6708412513487
894	46.13411940326314	42.8805587102911	41.34171786600227	35.4830671668309
895	45.216312578143345	44.270585057356875	41.87861810108414	35.710370114432855
896	44.87845710076866	45.649905575916094	42.366024856935624	36.303641490471094
897	45.16593455388566	46.90862540987724	42.769913330782764	37.12082644190999
898	45.941119387680274	47.974290036472794	43.09028042792054	37.98641404886662
899	46.928630223058434	48.796781784336105	43.3421269322755	38.747659513511934
900	47.82653764585453	49.34530388066711	43.545363356604504	39.308657554807795
901	48.43456446860717	49.61570048674532	43.717413070422516	39.642038687539376
902	48.71935928843334	49.63077400323483	43.85834547903591	39.7600314727413
903	48.78973048911487	49.43961082844911	43.935931527514725	39.68369381156111
904	48.784637375471156	49.10680507442446	43.878899798354624	39.42069931660399
905	48.779266650306	48.69919284018242	43.61017677528683	38.973566232138964
906	48.76304504399885	48.27493458616531	43.1012330139667	38.385376951113116
907	48.698011039167156	47.87636417810268	42.407512839779706	37.77601279170834
908	48.58102169703893	47.530316092267206	41.64472231360843	37.333073753666646
909	48.453917022956205	47.26116018788019	40.91847492340592	37.22748853823812
910	48.368255317103795	47.10460042503693	40.25546620021406	37.5090174408426
911	48.34953841724794	47.10849274270073	39.60305864250073	38.04193169902275
912	48.408343962460215	47.312858016746645	38.89849954372215	38.54238818487023
913	48.57782622036304	47.72133782555058	38.143969183980374	38.70557516914988
914	48.92942093889578	48.27853773091997	37.42747372487452	38.354627229030484
915	49.53483306602802	48.863972121652175	36.8671731015298	37.51769707933852
916	50.398567475654005	49.319137683229016	36.53134366566639	36.38299713327154
917	51.41233972225835	49.49813988516402	36.39626881062234	35.174791133778
918	52.3775574158592	49.330837288367206	36.37591506385171	34.0329116247964
919	53.074985039845394	48.884154447654566	36.38841860727309	32.994487108738916
920	53.35458033489071	48.36918141134413	36.41290786737008	32.07167842321193
921	53.18847450031954	48.078386824161896	36.49961409856927	31.358606373039873
922	52.67609202185807	48.25557468688916	36.74408902462039	31.066270026067276
923	52.004888481779254	48.95646839846811	37.24831267221844	31.444466679089214
924	51.3670668285301	49.98997494283069	38.09684704034812	32.64139456369045
925	50.871665538377215	50.977546937055976	39.33219251970614	34.58868230164319
926	50.48710599712559	51.499505139209354	40.92413256663359	36.981822281133105
927	50.068851610504524	51.262554297644286	42.72828333790369	39.379623663098606
928	49.4535814880405	50.200011054928545	44.45930785230445	41.35520753443603
929	48.587473526668816	48.49082407111276	45.73097397961838	42.64139010686413
930	47.584617321753484	46.498367105861746	46.165179437212274	43.20527844791211
931	46.68429033273231	44.66615862602718	45.53887830158038	43.211338270403246
932	46.123362966002134	43.394020379086705	43.884164584446374	42.90620119449724
933	46.01190603793415	42.92819780889805	41.489610314330605	42.46639588118554
934	46.28898075575161	43.291962809531874	38.807996910543665	41.91857061202299
935	46.7828545802825	44.28873954327634	36.32504805893123	41.17416367269522
936	47.319686221456664	45.57854352246723	34.44246747270449	40.15362893174241
937	47.816068770463765	46.80536137219139	33.400644398194245	38.896694187446776
938	48.29370502443979	47.715712439001244	33.248440154293924	37.585843492749426
939	48.83081289433352	48.227208246361656	33.85200217052686	36.4731567037262
940	49.48303656723368	48.41501316382821	34.94592127821119	35.80026011881925
941	50.22612617842441	48.43345366837537	36.2203507758732	35.75561499371689
942	50.95181835493246	48.41094117849423	37.407728853794076	36.44585222502424
943	51.51660919007616	48.38046046701636	38.33982407275892	37.84616674499647
944	51.815198006551505	48.27700044208488	38.95319044538489	39.738201188599625
945	51.82343246330658	48.00006248801053	39.258859389908636	41.716589311604345
946	51.58555062155399	47.50270862528534	39.30173774467813	43.30441555999464
947	51.164908859491106	46.840649947180665	39.13223512343677	44.1419568342162
948	50.604709299416044	46.16445811645549	38.79790120460915	44.135289589400756
949	49.939765639350156	45.65141842975059	38.346530498396525	43.46113221939113
950	49.23193071051574	45.43473976677557	37.839075102531964	42.44356537063375
951	48.59348468489709	45.56950780736834	37.35310536850517	41.37946961504704
952	48.14598704998915	46.04967140239539	36.9754946190919	40.43386796211616
953	47.95426556162017	46.849851884226844	36.76892069084259	39.646861042309304
954	47.970299119759595	47.948418384486914	36.72899556136906	39.01774050282296
955	48.04728526898544	49.30926116778457	36.757604140294994	38.581730381543245
956	48.0168405367871	50.831786056281146	36.685258787792996	38.41853459630265
957	47.79991607746616	52.320849597797114	36.346716582959054	38.58957770100275
958	47.480850398250695	53.51041815395349	35.67504088796339	39.0764089358158
959	47.30293235104233	54.1508588014965	34.753788996446055	39.76675410973648
960	47.55856686894202	54.10976025919409	33.790284656853196	40.51585853821854
961	48.42456311719755	53.42739011383048	33.021623893995795	41.22874424060599
962	49.83029665190473	52.29074297882289	32.62138731322133	41.90641748130257
963	51.46833129914572	50.93905939084814	32.6569493740294	42.625851719368505
964	52.9476648904549	49.5619818852045	33.10763800919745	43.487793541556954
965	53.99838445485463	48.24554015696316	33.9089008112118	44.56331672478206
966	54.57388169520304	46.98740214763951	34.97395329967563	45.87405556702154
967	54.79782919066754	45.751359196262264	36.20506060041002	47.39114094580561
968	54.800606191050626	44.521866197785954	37.49415054239966	49.0429519561899
969	54.60491838121429	43.33184059434183	38.741054268190204	50.710527782525645
970	54.1313687460328	42.26970816970301	39.871881586619864	52.22834570340861
971	53.31526016026221	41.4639965044349	40.84622723225312	53.407244769648806
972	52.209294561565144	41.05709455261949	41.63142960752246	54.08128051445242
973	51.004648937229376	41.166293872417725	42.18465320541955	54.16369271267463
974	49.95437662916893	41.83698537309021	42.45137551429047	53.683054645563345
975	49.26597115262672	43.01417379640569	42.391815515526616	52.75710810586773
976	49.0193060803052	44.54177346070216	42.01617695218533	51.53290348144854
977	49.15995631423623	46.203564456752474	41.39603347038688	50.118088120030706
978	49.55228397345273	47.77972997268149	40.64992616135187	48.559113033050615
979	50.07044530335848	49.097604288232205	39.90587498625566	46.874328836051234
980	50.66086330767054	50.0535499539712	39.258828069319705	45.10478585192591
981	51.337213828432425	50.61496241884032	38.747213585486996	43.347243241053
982	52.10001480931286	50.81766560656426	38.359694865060334	41.750253836255325
983	52.85926910400862	50.75679552560271	38.06525517441597	40.48067234678626
984	53.41953594522358	50.569506982567724	37.84959602424355	39.676455131102514
985	53.560206579556436	50.39379335382806	37.73028169987672	39.39332358482585
986	53.15085835735007	50.321096186668605	37.740329323069425	39.563202945220915
987	52.218874626215666	50.36672713536268	37.8839665723522	40.00706364032326
988	50.930963647657926	50.47900778745151	38.09548170818579	40.5084172133461
989	49.52057214981904	50.57453271176446	38.23282189655164	40.89978242919975
990	48.215794875928296	50.58370166958561	38.11807020513007	41.103649979889006
991	47.20111434664562	50.47860260390061	37.6086033379756	
992	46.60035532890677	50.2848479068659	36.65485686323295	
993	46.47864832900852	50.06265838638447	35.32344937172017	
994	46.840450332843936	49.87225136215275	33.767462144739916	
995	47.63214555112882	49.73711076947124	32.17670151518109	
996	48.73145232974782	49.63634653470106	30.72623861439537	
997	49.93859410000116	49.537544332765606	29.550441405047522	
998	50.98437801841613	49.43681784306295	28.733087008333836	
999	51.5959101349452	49.36800627010098	28.31627532093018	
