episodes	DQV	DQV-Max	DQN	DDQN
1145	15.898557878450955	17.819933244786462	13.950391599023408	15.369208215593861
1146	15.829223236507096	17.917752374669867	14.019934679791092	15.430049041799034
1147	15.758809945532423	18.03357424900069	14.135748970894056	15.502947290762792
1148	15.714305163166095	18.129464787579536	14.263106592473855	15.591126139578229
1149	15.723085527986822	18.169619915277707	14.378061153325952	15.6838137700069
1150	15.802205490975087	18.135290475610432	14.47818161897183	15.76052230269969
1151	15.955864034636543	18.032994945570284	14.580836201595913	15.79984049059991
1152	16.176621374456456	17.89178049220631	14.707541190592956	15.786308277191411
1153	16.445198564289868	17.75099075054318	14.864447184443781	15.713593187152828
1154	16.728631145658277	17.644576537513288	15.033144385251205	15.586718522782006
1155	16.9827673363746	17.58837042067549	15.179028195514208	15.424976979780272
1156	17.161774680560224	17.57639880591564	15.272502479339124	15.263681961313255
1157	17.233081382046187	17.58707318979451	15.307497724352054	15.147331347034326
1158	17.188463019529944	17.595805992711217	15.307427929334494	15.114523671427433
1159	17.04460370218493	17.588433038678538	15.314739832995679	15.181217535655225
1160	16.832197615520474	17.56731632560734	15.369839998019799	15.333024856695433
1161	16.58038129800476	17.548769336768657	15.492858137383148	15.533877772978858
1162	16.304434861104944	17.552810195625213	15.675295289686616	15.744429239683523
1163	16.005789003524544	17.592979942968487	15.888353929701282	15.938697561793735
1164	15.681535657847853	17.669129255052667	16.10175481218165	16.110777346844426
1165	15.339124156997702	17.766699114320048	16.301120450527097	16.266593219768787
1166	15.006068668805142	17.86108242974344	16.492248848282927	16.410941350313088
1167	14.730217712679053	17.92667013294724	16.690613634918815	16.53692656640721
1168	14.56550143417092	17.94639299268745	16.903574311232752	16.625170399988022
1169	14.550941408216229	17.918127337239405	17.117776394247382	16.651091089948654
1170	14.691545944845018	17.854926649568327	17.298868555373808	16.597190072504674
1171	14.953825244692489	17.776735715636818	17.403523684745995	16.464689718031764
1172	15.277619278885643	17.700347344947904	17.397379206031907	16.280525289376275
1173	15.597530123760292	17.63321055107027	17.26998260816802	16.09378525845502
1174	15.862810977156451	17.574813829804203	17.042138717457647	15.961713948601616
1175	16.049781089913818	17.52442463390723	16.76181582302678	15.929684493327462
1176	16.164366738159472	17.489581006166496	16.489208269405164	16.01281989770849
1177	16.235305895582236	17.48731845892094	16.276278362756862	16.187830179450927
1178	16.29829466812618	17.53748015426232	16.14991292223073	16.396195316743864
1179	16.3772361629966	17.65052065801553	16.104448326299885	16.55967829898413
1180	16.470575667938682	17.81819446961577	16.108941313997132	16.602720605071323
1181	16.55339890342394	18.014051065546568	16.125871685491262	16.47909999663639
1182	16.59276619004253	18.20301332230117	16.132289176032266	16.19482260087354
1183	16.567426393066203	18.356207534950116	16.12990270671125	15.814478386774137
1184	16.476773846026244	18.45952092601164	16.139377077968312	15.442347302589987
1185	16.33607777327362	18.513627116565246	16.18248181518318	15.182055444501252
1186	16.164186049533328	18.525468475845294	16.265270497275587	15.09201004839066
1187	15.977334474110144	18.5002358278611	16.373701284773112	15.161901878557655
1188	15.791707065806296	18.438212193310438	16.480181998287136	15.324213802217777
1189	15.631242503846956	18.339389760682693	16.55590907675642	15.492336646764507
1190	15.528563523579823	18.208304119414638	16.58016601596985	15.604302910865734
1191	15.515022326021086	18.055787105174876	16.5450330675663	15.64655589329206
1192	15.603619491014314	17.894613846444805	16.456179626108334	15.649647192743519
1193	15.778641644487152	17.735402596422556	16.331409475948377	15.66327472971402
1194	15.99943404127935	17.583824901225686	16.197106306486585	15.728507120721117
1195	16.21802839580984	17.442473285179304	16.081953982393486	15.85913987023048
1196	16.40049978753748	17.314289900247395	16.010048030373547	16.040585484501207
1197	16.5379012100684	17.202629085116968	15.997162973509308	16.241097791548796
1198	16.642277695832167	17.107640569226003	16.04946349613966	16.42835932844754
1199	16.73114212195069	17.022754605166092	16.164939163516813	16.581395568090525
1200	16.813468781815963	16.935774307284838	16.333948424912627	16.694093133970902
1201	16.886730016848624	16.836335523188986	16.53973750251533	16.771269567676864
1202	16.94618766101096	16.724290991667722	16.760001079564244	16.821234123474845
1203	16.995191905941603	16.61283626844644	16.967826452493483	16.849884657182564
1204	17.04530697124492	16.523463387179078	17.13447799918528	16.8564290765534
1205	17.10537135841436	16.475061844715817	17.232586509761735	16.83298280112833
1206	17.167172711682603	16.473807122150433	17.243175702835487	16.767670977802652
1207	17.203025495073504	16.511032793223837	17.162352989695908	16.653066382399825
1208	17.17784819392274	16.56756109285172	17.003969534736022	16.49583579921344
1209	17.07029241549773	16.624128939576444	16.794965047260597	16.320776468135747
1210	16.88628694261227	16.671754258102553	16.566282666504318	16.163304114634126
1211	16.659877318542854	16.71649926346782	16.345044496082387	16.053344395821444
1212	16.440185707650386	16.774179211869217	16.15186467499052	16.001090043590583
1213	16.272335746983593	16.8581266803658	16.001773709053005	15.995653661129376
1214	16.18137400942343	16.967468105820064	15.90284901865877	16.016250096784997
1215	16.166001511738216	17.086063003418396	15.852535578784506	16.04741785566738
1216	16.20316065480041	17.192637947748718	15.833762446063183	16.087176827268383
1217	16.259477488856955	17.275819460399394	15.81892912809652	16.14329378637973
1218	16.303714615318764	17.341468268332065	15.780108817816538	16.221635932861663
1219	16.314451931568087	17.409026721849546	15.701633184577918	16.31641057109006
1220	16.2833403198689	17.49803715765013	15.586676942177697	16.4103192591224
1221	16.216932487439653	17.61395200251124	15.45608046023697	16.48164422941255
1222	16.13765175957889	17.741231725255908	15.339712540092348	16.514154517082563
1223	16.081176490051345	17.847526304424367	15.266633339587864	16.50281391553724
1224	16.087073265223633	17.897078222379825	15.255786312074822	16.45261579013489
1225	16.182096873025394	17.86819860092033	15.31126008393539	16.374274412113994
1226	16.365005285063237	17.76531444693364	15.421826417641544	16.279122729525056
1227	16.60114767916729	17.61911763919182	15.56503741592839	16.177120252568262
1228	16.83444936370425	17.47326594651497	15.715865365533968	16.07663084035464
1229	17.00986259168124	17.364894850950602	15.855219118296779	15.9837830444424
1230	17.094726507812776	17.310341993740032	15.975623038612147	15.89841164717506
1231	17.087392645373317	17.303499786855703	16.078842640461513	15.80951608805928
1232	17.00934869985915	17.324912241666226	16.16927064672491	15.69689501026896
1233	16.89045689626247	17.355838397843936	16.24657755278627	15.542785714529845
1234	16.758388391125877	17.387589154912725	16.302330578244693	15.348937527406143
1235	16.63695443450277	17.421432927318598	16.322025364046617	15.147313477431084
1236	16.54761326081448	17.463313361830796	16.290574213503305	14.993466711437282
1237	16.507841268597485	17.515916366674713	16.198444815258895	14.943770191689747
1238	16.524617237679074	17.57516762843861	16.04759333882372	15.028190738041223
1239	16.588371541096244	17.6306409977584	15.854651833163947	15.233931830018532
1240	16.674891441147533	17.66988819997722	15.65094967203603	15.508372770933423
1241	16.75436252958039	17.683988454856035	15.476633376374433	15.778724392518818
1242	16.8019589070798	17.67070161880895	15.368531483285878	15.979843285296095
1243	16.802092998820186	17.63624533404309	15.3476365141958	16.07807839820093
1244	16.746017855843874	17.59489215846016	15.41087497189092	16.079638109521206
1245	16.62718607240164	17.56735282489136	15.532586615042598	16.018869623159727
1246	16.441589133301463	17.57671419393577	15.676195885910015	15.935101270016155
1247	16.19510126511703	17.641171221177224	15.810645183654255	15.852778793441725
1248	15.911576001305079	17.764740606021803	15.922843114831164	15.777727034185684
1249	15.63206655212125	17.93151990853631	16.019637618131018	15.709427824310474
1250	15.403164458527174	18.10697574689582	16.118165160898247	15.655672617890268
1251	15.260346035202351	18.2463497888275	16.231582449383453	15.637249816087055
1252	15.218559888648672	18.306992247623896	16.360266726416178	15.678950379166166
1253	15.27393695441712	18.260768471555256	16.492637098552706	15.794648455496533
1254	15.413229508118354	18.10234798967713	16.614131905121457	15.976820412455858
1255	15.621598415650833	17.85285991528979	16.71650383107006	16.19788131205829
1256	15.881392319862332	17.556580639993886	16.801575539769583	16.42043185847126
1257	16.166375335910512	17.271902384971046	16.87769344742874	16.610245885298887
1258	16.439499353943205	17.05672299998011	16.952714278463663	16.7469744098769
1259	16.66192270320338	16.95350346730305	17.027877806684963	16.82800900146117
1260	16.811496956989604	16.97901175879562	17.09617835542268	16.868020283166135
1261	16.89813018265624	17.120348838016206	17.146892456565805	16.89140083818414
1262	16.964106606826817	17.340050163670064	17.17316517092658	16.92051943655059
1263	17.06570149571394	17.5858238215769	17.177231527623583	16.96246763856975
1264	17.243048949543383	17.804159851264956	17.167182154203196	17.003426536282664
1265	17.49496842112635	17.952760742532874	17.14821523573091	17.01432568109807
1266	17.774361801122275	18.009831398502733	17.114725670040535	16.96819736123829
1267	18.006829177802974	17.97865913301769	17.05119748076685	16.8574360118509
1268	18.12320909004142	17.884342108668065	16.942918045044333	16.70107144577895
1269	18.088766439479528	17.764429215968708	16.79141916301972	16.535559613529493
1270	17.914614895450413	17.655151103764677	16.62479055330158	16.397247461317097
1271	17.648371256146362	17.57859466196541	16.494683596389628	16.304174623289143
1272	17.35174125913309	17.53689237944617	16.458794787519714	16.25006470007066
1273	17.076738666860912	17.517490945997384	16.554660321795456	16.21007616761697
1274	16.852451673274505	17.506133612753278	16.776809174762885	16.15581624621429
1275	16.6833786768191	17.50030925805248	17.07161345534157	16.069228865723655
1276	16.557601179943667	17.514967511361384	17.35538894777568	15.951697450726387
1277	16.45837316015609	17.57566961154548	17.549124769374053	15.822789916343394
1278	16.37511603368317	17.70272047022737	17.612264508413514	15.71161317624482
1279	16.309421839865873	17.895775929720273	17.556117789723363	15.643221626542665
1280	16.272217166879056	18.128212176460007	17.432009028380357	15.626170247101308
1281	16.273798073629067	18.355748948697507	17.303304002471883	15.648964333176881
1282	16.311976658661496	18.534962227300383	17.21719426919885	15.687540123908596
1283	16.368562570615612	18.64067025386498	17.190603983538896	15.7184731649407
1284	16.418728915531112	18.67115585323304	17.211347511930377	15.729851208997564
1285	16.44865215357084	18.63986810998487	17.24849719166599	15.721750935209737
1286	16.46682923396924	18.56060653210904	17.263907790351038	15.699212866889567
1287	16.49835384217653	18.436899380937007	17.22247464659545	15.664405370984774
1288	16.564805477834277	18.26464856616177	17.10208930630625	15.617752592702754
1289	16.665699344058154	18.045156227444302	16.904458080919273	15.564523505284559
1290	16.77589088352062	17.798707924890543	16.660221291674514	15.521526222668662
1291	16.85937410535463	17.567370080927276	16.42505382900034	15.51463535143543
1292	16.887687368716357	17.402974097037585	16.260759568152064	15.567261113997159
1293	16.849282462141783	17.346080367574526	16.21198956854546	15.686472820209726
1294	16.747986119463064	17.407792291008843	16.28805742952461	15.85552495263742
1295	16.597515690609406	17.564900321300257	16.460595473794783	16.03749598477766
1296	16.419720487545863	17.771451682290273	16.676622988058995	16.19195657817893
1297	16.24637830644076	17.978770121204576	16.87748116036242	16.2926679853418
1298	16.11679827214639	18.152631960963163	17.01594987758934	16.338583292720244
1299	16.069229478949573	18.2790423348586	17.06633751303101	16.34871553167108
1300	16.127257683111864	18.359969076973236	17.02694452604495	16.346830297349165
1301	16.289603255396447	18.405036071378674	16.916425566606264	16.344894003121876
1302	16.528244290572317	18.42515043241891	16.763417305394963	16.33786223019993
1303	16.79734487038175	18.429791083735957	16.595403628289496	16.31228429453818
1304	17.04823667481112	18.425239636596373	16.430226509143655	16.261017047849485
1305	17.24297340640799	18.41316625765361	16.2763292459235	16.19181585617429
1306	17.360469292595834	18.392209498726906	16.13975549615362	16.12368652238436
1307	17.3928916619345	18.362037645033	16.029969780786224	16.075211646627707
1308	17.337345817685033	18.32825079876764	15.958997267632892	16.055512750163803
1309	17.191656192015618	18.302025970234347	15.933995443100637	16.06469101800277
1310	16.95730741315257	18.292042663328644	15.94964012789383	16.100919554690414
1311	16.647144049015743	18.293913306843322	15.988559915707869	16.1653138728277
1312	16.291469794678747	18.287446737551676	16.03061741074026	16.258665429314863
1313	15.934891847286135	18.246575698687852	16.064639153213864	16.37308458477775
1314	15.626614109062505	18.15656517770473	16.095328442418385	16.489152299786426
1315	15.407088679205229	18.025561728690498	16.141005577759593	16.580838191707215
1316	15.297900090650241	17.880677803877933	16.22308060008982	16.626180359049066
1317	15.29691514075782	17.749533630540913	16.354565605642186	16.615689591072613
1318	15.37851047212579	17.64262543790573	16.530442293522803	16.553119464865865
1319	15.500037385805335	17.548450720126727	16.725078139072814	16.452205623432363
1320	15.613705295987655	17.446143915968836	16.89677472944895	16.330543762030523
1321	15.683617988547129	17.32302100276762	16.99769261261655	16.20393342808996
1322	15.69967231765566	17.185153240377435	16.98788764782793	16.082492255720194
1323	15.680943071676296	17.0530905384241	16.847346714690957	15.970472035451014
1324	15.662553732504948	16.951956854919175	16.583141904807558	15.871404829532779
1325	15.675061995863025	16.901422972970767	16.22814608914372	15.796186150464425
1326	15.728813413905895	16.910640903049256	15.831350871258785	15.764494083994137
1327	15.814189051395605	16.976156408812507	15.446194368279642	15.79561361637041
1328	15.913800457534727	17.081299627808015	15.120417017387961	15.890944537149323
1329	16.01498845425395	17.199028243415253	14.89235596568398	16.021846257955023
1330	16.112645569614237	17.30029384722507	14.788325330176162	16.136495345398686
1331	16.20242246014089	17.365825568683295	14.818215011171318	16.182470366035062
1332	16.274711168336502	17.39440366759548	14.969965028962402	16.135762562264986
1333	16.31559112668814	17.402862429306847	15.206535694076589	16.016151407703525
1334	16.312372948756348	17.41594685284658	15.47267437818979	15.87979745614031
1335	16.258195811853735	17.453084215373615	15.71123734680287	15.791313227585082
1336	16.153738807201215	17.519651904967805	15.883707230479224	15.792633422887144
1337	16.00724690240762	17.605866308393896	15.984181835857198	15.88657786649276
1338	15.83540318325188	17.692959133697194	16.039843595998285	16.044601851880554
1339	15.661059568619507	17.761779094773324	16.095360915805983	16.228972965075563
1340	15.507096542560827	17.799223149055795	16.19060870335245	16.41160960638951
1341	15.386053340358044	17.800443445741443	16.342979122188233	16.576261721738554
1342	15.293391671269681	17.768574173641383	16.541818884474147	16.709912370507706
1343	15.21288032222374	17.71382479678953	16.756486455127273	16.794190386318043
1344	15.131552361889524	17.652668838196888	16.952480698727687	16.80784372196767
1345	15.055698803485202	17.60560929972099	17.105300294507444	16.736888026586975
1346	15.01334483238985	17.59179565303878	17.206714550048304	16.584329397263634
1347	15.042462358948507	17.621941170651883	17.260416771203396	16.372695113496068
1348	15.16964147048572	17.693998005904774	17.272847765435376	16.14106263143546
1349	15.393166379238917	17.793535451682274	17.24669617461085	15.937741036445512
1350	15.678394437646483	17.901424742330626	17.180984666635055	15.808553257365652
1351	15.966177085863915	18.002733594429486	17.07752343044657	15.783883563738108
1352	16.19118358354791	18.091769795372393	16.94698401445626	15.867619526506683
1353	16.30403439369687	18.169742448377075	16.810547658550433	16.036393623718524
1354	16.291199829050928	18.237880291843222	16.69662648923736	16.249443014970954
1355	16.183620107507878	18.29074664889488	16.632522903376593	16.46387973737365
1356	16.047165616800093	18.315888878358102	16.63535508431543	16.648489108906503
1357	15.954935630431958	18.300987978707518	16.70096340268377	16.788539576222306
1358	15.952503072144493	18.2433951470141	16.79860002037869	16.884070953379354
1359	16.03528433351839	18.157964631129367	16.875947432231627	16.94457942435818
1360	16.151782871672765	18.075799861601887	16.878939007008757	16.984336787687553
1361	16.230365490213693	18.03520913091074	16.7771841923631	17.01880571165313
1362	16.21458752445568	18.067887764726535	16.583441187450216	17.06054045784052
1363	16.088457055382285	18.18651425806481	16.35223121231435	17.116209527784356
1364	15.880185491063665	18.378698092833748	16.157438087718504	17.18337235351988
1365	15.645744483111931	18.610836581918456	16.05783253794247	17.252190562770622
1366	15.444263372907658	18.840300863380207	16.072208563911946	17.31011708336471
1367	15.317337803539521	19.0310576062834	16.17665746216911	17.348544258107573
1368	15.27926090199579	19.16379094521556	16.323790696645418	17.366803470448055
1369	15.320246779544782	19.23744296706094	16.47067048671112	17.368050913337065
1370	15.417961306589639	19.2609522539654	16.596707385692465	17.351136871262856
1371	15.551384586637441	19.24379179294187	16.704182777886054	17.30398826967763
1372	15.710230884885883	19.19014775679767	16.80645176655153	17.206636684746556
1373	15.896472488217002	19.101260962356264	16.91410377477608	17.042224167684505
1374	16.11804893659935	18.980985409886568	17.027326380566524	16.81042713061497
1375	16.378535069512054	18.84022171905567	17.135153206678964	16.53465366474699
1376	16.66865388158632	18.69598953647433	17.219172483877003	16.25929817577988
1377	16.9635182770036	18.56486882278685	17.259877970592058	16.03748704729081
1378	17.227600920339054	18.455793590735524	17.24552081089794	15.914386662772051
1379	17.425314901802775	18.36659565433862	17.178595725043614	15.911759415984502
1380	17.534142527943942	18.28773702840859	17.077211517322887	16.02059889732023
1381	17.552600099193015	18.210435932551103	16.968794983890323	16.20539771856089
1382	17.499592375724156	18.13474856435218	16.881019315117467	16.41720517775287
1383	17.4046266002801	18.070885580624772	16.83256550951223	16.60986407116664
1384	17.29327260110772	18.033683020994147	16.829183401461755	16.74973089926878
1385	17.175507816927585	18.033137300796785	16.863187908267896	16.818534872028017
1386	17.045011074475816	18.067710391276616	16.916573425336814	16.811384981510788
1387	16.887625227721315	18.123993425292376	16.964619495541434	16.736668410456335
1388	16.695070747965474	18.182079688391823	16.980516350284237	16.614653943085752
1389	16.47352561050031	18.223697960679885	16.94083455186734	16.475106113354066
1390	16.239585297027205	18.238792531025393	16.834005100580036	16.346334098866052
1391	16.00924296699383	18.229884617664393	16.66562486481315	16.241826303422542
1392	15.788463642764867	18.210977165925783	16.45866273495856	16.153041356340996
1393	15.575760038767156	18.202615375433275	16.245918498839103	16.054863134718218
1394	15.375433574240397	18.222653968527226	16.059012083367605	15.92291744099806
1395	15.208808146186561	18.27808462517001	15.921549030690038	15.751275474087535
1396	15.111379408691866	18.361543503892804	15.847716947104232	15.559038342231165
1397	15.11503972856872	18.455003976817178	15.845421269225492	15.379272159410693
1398	15.227000953928718	18.537920880046542	15.916576632268688	15.237848265525422
1399	15.421869985407197	18.595640090405077	16.052135162191618	15.137403817336054
1400	15.653614172011356	18.622582456288768	16.22434064730407	15.060348849227145
1401	15.87842127927676	18.620200787493836	16.386046444526126	14.988213856267137
1402	16.072594416927533	18.59206962190786	16.484768404014634	14.922631284315916
1403	16.23370889253847	18.539882478406494	16.48441249276943	14.889966215050809
1404	16.369068228203176	18.46388701592803	16.38584537854072	14.92485906509176
1405	16.48136712883099	18.36580347219013	16.22921877263209	15.045483227676918
1406	16.563603676682106	18.251212638589283	16.07547472369942	15.23950068761554
1407	16.603556164659498	18.127707114517086	15.976594829960332	15.469214263005215
1408	16.59359498509464	18.00209356937366	15.950921034926163	15.689859169808262
1409	16.53765296821561	17.879369809516362	15.97591269657188	15.869509489180336
1410	16.45098929655524	17.76735262174444	16.001916989177985	15.997571812570783
1411	16.35374523329322	17.68060164449137	15.97895712090693	16.081168288164612
1412	16.26376951107257	17.63804927452562	15.882873961137639	16.132801510445763
1413	16.189286224405876	17.65244929619101	15.729619432504869	16.15957028579961
1414	16.126061659387545	17.718528179887883	15.569393195711681	16.15904467424116
1415	16.06085263127236	17.810783039918803	15.462761589716242	16.12484174299143
1416	15.978847102655111	17.8942596928032	15.451856772017674	16.05772837817582
1417	15.873900528876	17.942914518298757	15.541172577402818	15.972962100407353
1418	15.755813448095065	17.953391602221124	15.699419828635955	15.900256180102033
1419	15.650247508754367	17.94526926597467	15.878199941411662	15.873134024410877
1420	15.59225652348181	17.94818899423698	16.038572955362863	15.914802375707287
1421	15.614498534780036	17.983501892687094	16.16800192835678	16.024621785455953
1422	15.734808554550014	18.052429551638497	16.28111048026181	16.173567002444354
1423	15.948922770431192	18.137314574100742	16.405187260828722	16.311629653759944
1424	16.230496825646462	18.213892443666843	16.560583037831044	16.387294053492987
1425	16.54042828267613	18.26575543577743	16.748394482461457	16.369920087633403
1426	16.840296458516256	18.289971218185155	16.9488996468196	16.263925134991382
1427	17.102912982535297	18.292438019074712	17.12971988114048	16.10320711349356
1428	17.315948855279707	18.27834259104003	17.257439342909038	15.92923545622008
1429	17.477621449526595	18.24733373136025	17.30762983038693	15.765831739459433
1430	17.590944670605822	18.19776031204629	17.274877220814993	15.606205846385434
1431	17.660607798608833	18.134563344696645	17.179090073562797	15.421637382803034
1432	17.69348552476353	18.073432093749712	17.06535181715748	15.184580588998879
1433	17.700445707862055	18.036166610552385	16.991113174269483	14.891959104691827
1434	17.69439085067756	18.04033476244433	17.00304619955431	14.574930239846905
1435	17.68511818950434	18.089253943091105	17.115812740899358	14.2906385746306
1436	17.67284868201453	18.169943309818247	17.307200598869713	14.102260349365547
1437	17.6468530346819	18.25830877248058	17.532934319694867	14.054620760670781
1438	17.591593928797927	18.328512058997205	17.749977802908198	14.157124769449219
1439	17.498177161120857	18.362038207697406	17.9319454853577	14.380620958936458
1440	17.373694377541028	18.352674049348494	18.070090076579067	14.670757589093963
1441	17.23986802086113	18.308051397836614	18.163234459939375	14.96983513160532
1442	17.12199129294907	18.247681343187256	18.20748434241142	15.236540245521066
1443	17.03360287136017	18.198253419488218	18.192768947406364	15.45354716028279
1444	16.96868822968094	18.186111801732157	18.107744853730903	15.623435221211922
1445	16.9054662251223	18.226736097894097	17.94767082068487	15.758366487629367
1446	16.81765935833503	18.316389233948293	17.723422745574208	15.8722616407337
1447	16.687383498457713	18.43105191208153	17.4637778043916	15.976136676531294
1448	16.512971678009045	18.53675611259445	17.21028958534764	16.074978396493428
1449	16.313108752936394	18.60558043419735	17.002368803696072	16.164561132328622
1450	16.12298626022223	18.62822699337319	16.860407472495623	16.232279330985612
1451	15.984136255945494	18.616230320375188	16.776994024821693	16.263539949745116
1452	15.928281707873973	18.592746440564454	16.72399143667524	16.255111155294195
1453	15.962057905692241	18.57952911100268	16.67342879082727	16.224311136826113
1454	16.0634593608527	18.586513486488208	16.617709850099885	16.20761962065176
1455	16.192521634073522	18.608500707493093	16.576367859954626	16.245545132229847
1456	16.310809329072903	18.629010156026656	16.58496838413067	16.359893544715217
1457	16.39639999186303	18.627989581045806	16.67388233602187	16.540673260840705
1458	16.44618677239634	18.590850408310082	16.84998718962802	16.748596270375934
1459	16.46720479848588	18.514887738740786	17.09093714924527	16.933333837565236
1460	16.463855652518507	18.411059929958267	17.352881726067597	17.055280980273828
1461	16.431048496720784	18.299240774891693	17.585577781433607	17.096996358615243
1462	16.357893656463336	18.19984693722797	17.748824647039296	17.063512189876054
1463	16.240830708169888	18.126856704091526	17.82275567935181	16.97466112730561
1464	16.09688131537186	18.084905324842737	17.80987834410173	16.856213404834726
1465	15.96856172459432	18.07178553087497	17.72620969519073	16.735056965096476
1466	15.911397923110485	18.081980470202716	17.590712704531803	16.633448652723352
1467	15.969557635263321	18.108463870711354	17.418865376030467	16.561550744299613
1468	16.151881069398573	18.141847639580632	17.224477825276917	16.510208989492103
1469	16.42318942327608	18.17028305228623	17.026304839104466	16.4502716177593
1470	16.716934654085726	18.18318202274223	16.850944773205388	16.34429925724254
1471	16.96216269002082	18.178194556773157	16.72700606066573	16.165800825725903
1472	17.109598366527184	18.166579752747822	16.674959652300526	15.917743217835996
1473	17.148054334541246	18.17076502489121	16.69867137336777	15.636739496388142
1474	17.104361687760584	18.21397794930978	16.78521525288305	15.38080551232595
1475	17.031249566342858	18.306610637457986	16.908855329741737	15.207122089752264
1476	16.985335674918034	18.439354857689672	17.039098166743777	15.152714634204266
1477	17.00549023344355	18.58748760331663	17.14795828323289	15.22564520047529
1478	17.10100651083104	18.723123699341407	17.217623495410756	15.407729404433887
1479	17.25341684197072	18.826064793895732	17.24532014230693	15.662247092421484
1480	17.43024428291432	18.88744458128887	17.241355809396705	15.943750359396141
1481	17.599764392550874	18.905489121298764	17.22191213795555	16.209417283906475
1482	17.739088754653405	18.881154925458652	17.20019885252575	16.428914303969744
1483	17.8345200578239	18.817410468700093	17.18363332809341	16.591066734650767
1484	17.878234063265197	18.722253502227915	17.17602650786224	16.70248382391345
1485	17.86686383501045	18.610460172224258	17.180317640235806	16.7784048320895
1486	17.802820783734205	18.50029222732644	17.19990544133893	16.8323281680469
1487	17.694905539425672	18.406421940773587	17.236803852225194	16.87160222334222
1488	17.558519242302378	18.33313495209606	17.28985080665377	16.90178658983023
1489	17.413596590005426	18.273347313293378	17.353984993335725	16.934357277636494
1490	17.280655736984176	18.21358285291354	17.419856818128334	16.98647997770543
1491	17.178652046443453	18.14246584460311	17.4710493000307	17.073677815259508
1492	17.121026809836273	18.058013638971055	17.48436096204192	17.19948611226544
1493	17.115590297640725	17.969176931101526	17.43673944155691	17.35190537172468
1494	17.165060759905415	17.890739903263487	17.31557246611546	17.51054000581199
1495	17.266338196623508	17.835374268878873	17.12752074548459	17.65818725317634
1496	17.40788077834922	17.806511017520364	16.90026438211992	17.786844490681595
1497	17.565941546309364	17.79770686673578	16.67493315808303	17.89347927117447
1498	17.704915577801557	17.797528842423773	16.495209458783137	17.973283523683026
1499	17.78695124769068		16.3957735057678	18.01713008095541
